,Name,Franchise,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,playtime,metacritic,rating,exceptional,recommended,meh,skip,esrb_rating
2139,The Voice,No Franchise,X360,2014.0,Action,Activision,0.07,0.0,0.0,0.01,8.772424017790957,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Everyone 10+
2140,Kung Fu Panda: Legendary Warriors,KungFuPanda,Wii,2008.0,Action,Activision,0.07,0.0,0.0,0.0,8.772424017790957,69.38416988416988,3.73,0.0,0.0,1.0,0.0,Teen
2141,Generator Rex: Agent of Providence,No Franchise,PS3,2011.0,Action,Activision,0.05,0.01,0.0,0.01,8.772424017790957,69.38416988416988,3.73,2.0,1.0,0.0,0.0,Teen
2142,Teenage Mutant Ninja Turtles: Mutants in Manhattan,TMNT,PS4,2016.0,Action,Activision,0.04,0.02,0.0,0.01,8.0,50.0,3.0,3.0,10.0,14.0,8.0,Teen
2143,Generator Rex: Agent of Providence,No Franchise,DS,2011.0,Action,Activision,0.05,0.01,0.0,0.01,8.772424017790957,69.38416988416988,3.73,2.0,1.0,0.0,0.0,Teen
2144,Moshi Monsters: Katsuma Unleashed,No Franchise,3DS,2013.0,Action,Activision,0.03,0.04,0.0,0.0,8.772424017790957,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2145,Secret Service: Ultimate Sacrifice,No Franchise,PS2,2008.0,Action,Activision,0.03,0.03,0.0,0.01,8.772424017790957,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2146,X-Men: The Official Game,XMEN,GBA,2006.0,Action,Activision,0.05,0.02,0.0,0.0,8.772424017790957,69.38416988416988,3.31,1.0,21.0,15.0,5.0,Teen
2147,Generator Rex: Agent of Providence,No Franchise,X360,2011.0,Action,Activision,0.05,0.01,0.0,0.0,8.772424017790957,69.38416988416988,3.73,2.0,1.0,0.0,0.0,Teen
2148,Gun Showdown,No Franchise,PSP,2006.0,Action,Activision,0.05,0.01,0.0,0.01,8.772424017790957,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2149,Teenage Mutant Ninja Turtles: Mutants in Manhattan,TMNT,PS3,2016.0,Action,Activision,0.01,0.03,0.0,0.01,8.0,50.0,3.0,3.0,10.0,14.0,8.0,Teen
2150,LEGO Indiana Jones 2: The Adventure Continues,Lego,PC,2009.0,Action,Activision,0.02,0.03,0.0,0.01,4.0,66.0,3.68,24.0,87.0,36.0,13.0,Everyone 10+
2151,The Invincible Iron Man,No Franchise,GBA,2002.0,Action,Activision,0.03,0.01,0.0,0.0,8.772424017790957,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2152,Minority Report: Everybody Runs,No Franchise,GBA,2002.0,Action,Activision,0.03,0.01,0.0,0.0,8.772424017790957,50.0,3.73,2.0,1.0,2.0,0.0,Teen
2153,Alienators: Evolution Continues,No Franchise,GBA,2001.0,Action,Activision,0.03,0.01,0.0,0.0,8.772424017790957,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2154,Teenage Mutant Ninja Turtles: Mutants in Manhattan,TMNT,XOne,2016.0,Action,Activision,0.02,0.01,0.0,0.0,8.0,50.0,3.0,3.0,10.0,14.0,8.0,Teen
2155,Transformers: Devastation,Transformers,PC,2015.0,Action,Activision,0.0,0.03,0.0,0.0,3.0,75.0,3.16,16.0,84.0,85.0,40.0,Teen
2156,The Peanuts Movie: Snoopy's Grand Adventure,No Franchise,3DS,2015.0,Action,Activision,0.0,0.03,0.0,0.0,8.772424017790957,60.0,3.73,0.0,1.0,0.0,0.0,Everyone
2157,Teenage Mutant Ninja Turtles: Mutants in Manhattan,TMNT,X360,2016.0,Action,Activision,0.01,0.02,0.0,0.0,8.0,50.0,3.0,3.0,10.0,14.0,8.0,Teen
2158,007: Quantum of Solace,007,PC,2008.0,Action,Activision,0.01,0.01,0.0,0.0,2.0,67.0,3.06,5.0,44.0,59.0,23.0,Teen
2159,Kung Fu Panda: Legendary Warriors,KungFuPanda,DS,2008.0,Action,Activision,0.02,0.0,0.0,0.0,8.772424017790957,69.38416988416988,3.73,0.0,0.0,1.0,0.0,Teen
2160,Monsters vs. Aliens,MonstersVSAliens,PC,2009.0,Action,Activision,0.01,0.01,0.0,0.0,8.772424017790957,69.38416988416988,3.7,1.0,5.0,4.0,0.0,Everyone 10+
2161,The Peanuts Movie: Snoopy's Grand Adventure,No Franchise,PS4,2015.0,Action,Activision,0.0,0.02,0.0,0.0,8.772424017790957,60.0,3.73,0.0,1.0,0.0,0.0,Everyone
2162,X-Men Origins: Wolverine - Uncaged Edition,XMEN,PC,2009.0,Action,Activision,0.02,0.0,0.0,0.0,5.0,75.0,4.02,44.0,133.0,30.0,3.0,Teen
2163,The Peanuts Movie: Snoopy's Grand Adventure,No Franchise,X360,2015.0,Action,Activision,0.0,0.02,0.0,0.0,8.772424017790957,60.0,3.73,0.0,1.0,0.0,0.0,Everyone
2164,The Voice,No Franchise,PS3,2014.0,Action,Activision,0.02,0.0,0.0,0.0,8.772424017790957,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Everyone 10+
2165,Kung Fu Panda,KungFuPanda,PC,2008.0,Action,Activision,0.0,0.02,0.0,0.0,8.772424017790957,69.38416988416988,3.11,4.0,37.0,40.0,17.0,Everyone 10+
2166,Ice Age: Dawn of the Dinosaurs,IceAge,PC,2009.0,Action,Activision,0.02,0.0,0.0,0.0,8.772424017790957,59.0,3.83,11.0,22.0,10.0,3.0,Everyone 10+
2167,Spider-Man: Web of Shadows,SpiderMan,PC,2008.0,Action,Activision,0.0,0.02,0.0,0.0,1.0,64.0,4.01,51.0,112.0,36.0,4.0,Teen
2168,LEGO Star Wars II: The Original Trilogy,StarWars,PC,2006.0,Action,Activision,0.0,0.01,0.0,0.0,8.772424017790957,69.38416988416988,4.14,36.0,103.0,6.0,3.0,Teen
2169,Transformers: Prime,Transformers,Wii,2012.0,Action,Activision,0.0,0.01,0.0,0.0,3.0,75.0,3.16,16.0,84.0,85.0,40.0,Teen
2170,Blackthorne,No Franchise,GBA,2003.0,Action,Activision,0.01,0.0,0.0,0.0,8.772424017790957,67.0,3.97,11.0,17.0,6.0,2.0,Teen
2171,Spider-Man: Friend or Foe,SpiderMan,PC,2007.0,Action,Activision,0.01,0.0,0.0,0.0,8.772424017790957,60.0,3.1,6.0,41.0,42.0,21.0,Everyone 10+
2172,Teenage Mutant Ninja Turtles (3DS),TMNT,3DS,2013.0,Action,Activision,0.01,0.0,0.0,0.0,8.772424017790957,69.38416988416988,3.8,9.0,32.0,11.0,3.0,Teen
2173,Madagascar: Escape 2 Africa,Madagascar,PC,2008.0,Action,Activision,0.01,0.0,0.0,0.0,7.0,59.0,3.57,6.0,21.0,17.0,3.0,Everyone 10+
2174,Transformers: Fall of Cybertron,Transformers,PC,2012.0,Action,Activision,0.01,0.0,0.0,0.0,6.0,78.0,3.85,35.0,76.0,27.0,10.0,Teen
2175,Marvel: Ultimate Alliance,Marvel,X360,2006.0,Role-Playing,Activision,2.29,0.02,0.0,0.19,2.0,81.0,3.91,50.0,161.0,43.0,10.0,Teen
2176,Star Wars: Knights of the Old Republic,StarWars,XB,2003.0,Role-Playing,Activision,1.68,0.44,0.0,0.08,2.0,88.0,4.37,898.0,340.0,88.0,96.0,Mature
2177,X-Men Legends,XMEN,PS2,2004.0,Role-Playing,Activision,1.0,0.72,0.0,0.21,14.106573705179283,79.0,4.16,8.0,13.0,4.0,0.0,Teen
2178,World of Warcraft: Mists of Pandaria,Warcraft,PC,2012.0,Role-Playing,Activision,0.84,0.76,0.0,0.23,14.106573705179283,82.0,4.02,49.0,74.0,34.0,4.0,Teen
2179,Star Wars Knights of the Old Republic II: The Sith Lords,StarWars,XB,2004.0,Role-Playing,Activision,0.99,0.33,0.0,0.05,4.0,85.0,4.36,539.0,253.0,55.0,52.0,Teen
2180,Marvel: Ultimate Alliance 2,Marvel,X360,2009.0,Role-Playing,Activision,0.68,0.15,0.0,0.08,2.0,81.0,3.73,22.0,113.0,42.0,10.0,Teen
2181,X-Men Legends,XMEN,XB,2004.0,Role-Playing,Activision,0.62,0.24,0.0,0.04,14.106573705179283,79.0,4.16,8.0,13.0,4.0,0.0,Teen
2182,Marvel: Ultimate Alliance,Marvel,PS2,2006.0,Role-Playing,Activision,0.69,0.03,0.0,0.11,2.0,81.0,3.91,50.0,161.0,43.0,10.0,Teen
2183,Marvel: Ultimate Alliance 2,Marvel,PS3,2009.0,Role-Playing,Activision,0.49,0.16,0.0,0.09,2.0,81.0,3.73,22.0,113.0,42.0,10.0,Teen
2184,X-Men Legends II: Rise of Apocalypse,XMEN,PS2,2005.0,Role-Playing,Activision,0.53,0.02,0.0,0.09,14.106573705179283,81.0,4.12,22.0,35.0,8.0,2.0,Teen
2185,X-Men Legends,XMEN,GC,2004.0,Role-Playing,Activision,0.41,0.11,0.0,0.01,14.106573705179283,79.0,4.16,8.0,13.0,4.0,0.0,Teen
2186,X-Men Legends II: Rise of Apocalypse,XMEN,XB,2005.0,Role-Playing,Activision,0.3,0.12,0.0,0.02,14.106573705179283,81.0,4.12,22.0,35.0,8.0,2.0,Teen
2187,Marvel: Ultimate Alliance,Marvel,Wii,2006.0,Role-Playing,Activision,0.37,0.01,0.0,0.03,2.0,81.0,3.91,50.0,161.0,43.0,10.0,Teen
2188,Marvel: Ultimate Alliance 2,Marvel,PS2,2009.0,Role-Playing,Activision,0.23,0.02,0.0,0.16,2.0,81.0,3.73,22.0,113.0,42.0,10.0,Teen
2189,Marvel: Ultimate Alliance,Marvel,PS3,2006.0,Role-Playing,Activision,0.33,0.02,0.0,0.04,2.0,81.0,3.91,50.0,161.0,43.0,10.0,Teen
2190,Marvel: Ultimate Alliance,Marvel,PSP,2006.0,Role-Playing,Activision,0.33,0.0,0.0,0.03,2.0,81.0,3.91,50.0,161.0,43.0,10.0,Teen
2191,Marvel: Ultimate Alliance 2,Marvel,Wii,2009.0,Role-Playing,Activision,0.26,0.05,0.0,0.03,2.0,81.0,3.73,22.0,113.0,42.0,10.0,Teen
2192,Orphen: Scion of Sorcery,No Franchise,PS2,2000.0,Role-Playing,Activision,0.15,0.12,0.0,0.04,14.106573705179283,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2193,X-Men Legends II: Rise of Apocalypse,XMEN,PSP,2005.0,Role-Playing,Activision,0.25,0.01,0.0,0.03,14.106573705179283,81.0,4.12,22.0,35.0,8.0,2.0,Teen
2194,World of Warcraft: Legion,Warcraft,PC,2016.0,Role-Playing,Activision,0.14,0.12,0.0,0.02,14.106573705179283,88.0,4.32,79.0,54.0,13.0,6.0,Teen
2195,Alundra 2: A New Legend Begins,No Franchise,PS,1999.0,Role-Playing,Activision,0.15,0.1,0.0,0.02,14.106573705179283,69.38416988416988,4.0,1.0,8.0,1.0,0.0,Teen
2196,Percy Jackson and the Olympians: The Lightning Thief,No Franchise,DS,2010.0,Role-Playing,Activision,0.22,0.01,0.0,0.02,14.106573705179283,69.38416988416988,3.73,0.0,0.0,1.0,0.0,Teen
2197,Marvel: Ultimate Alliance 2,Marvel,PSP,2009.0,Role-Playing,Activision,0.17,0.04,0.0,0.04,2.0,81.0,3.73,22.0,113.0,42.0,10.0,Teen
2198,X-Men Legends II: Rise of Apocalypse,XMEN,GC,2005.0,Role-Playing,Activision,0.19,0.05,0.0,0.01,14.106573705179283,81.0,4.12,22.0,35.0,8.0,2.0,Teen
2199,Marvel: Ultimate Alliance 2,Marvel,DS,2009.0,Role-Playing,Activision,0.16,0.03,0.0,0.02,2.0,81.0,3.73,22.0,113.0,42.0,10.0,Teen
2200,Lost Kingdoms,No Franchise,GC,2002.0,Role-Playing,Activision,0.1,0.02,0.04,0.0,14.106573705179283,69.38416988416988,3.73,0.0,2.0,1.0,0.0,Teen
2201,Guardian's Crusade,No Franchise,PS,1998.0,Role-Playing,Activision,0.07,0.05,0.0,0.01,14.106573705179283,69.38416988416988,3.73,0.0,2.0,1.0,2.0,Teen
2202,Transformer: Rise of the Dark Spark (3DS),Transformers,3DS,2014.0,Role-Playing,Activision,0.05,0.01,0.0,0.01,14.106573705179283,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2203,Lost Kingdoms II,No Franchise,GC,2003.0,Role-Playing,Activision,0.04,0.01,0.0,0.0,14.106573705179283,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2204,Marvel: Ultimate Alliance,Marvel,PC,2006.0,Role-Playing,Activision,0.01,0.0,0.0,0.0,2.0,81.0,3.91,50.0,161.0,43.0,10.0,Teen
2205,Guitar Hero: World Tour,GuitarHero,Wii,2008.0,Misc,Activision,2.33,0.97,0.0,0.35,3.0,69.38416988416988,3.67,5.0,29.0,8.0,4.0,Teen
2206,Guitar Hero: On Tour,GuitarHero,DS,2008.0,Misc,Activision,2.11,1.01,0.01,0.35,4.907542579075426,69.38416988416988,3.62,0.0,5.0,3.0,0.0,Teen
2207,Guitar Hero: World Tour,GuitarHero,X360,2008.0,Misc,Activision,1.78,0.64,0.0,0.25,3.0,69.38416988416988,3.67,5.0,29.0,8.0,4.0,Teen
2208,Guitar Hero II,GuitarHero,X360,2007.0,Misc,Activision,2.01,0.02,0.0,0.17,10.0,69.38416988416988,4.2,32.0,66.0,5.0,2.0,Teen
2209,Guitar Hero: World Tour,GuitarHero,PS3,2008.0,Misc,Activision,1.1,0.56,0.0,0.27,3.0,69.38416988416988,3.67,5.0,29.0,8.0,4.0,Teen
2210,Guitar Hero: World Tour,GuitarHero,PS2,2008.0,Misc,Activision,1.0,0.03,0.0,0.77,3.0,69.38416988416988,3.67,5.0,29.0,8.0,4.0,Teen
2211,Moshi Monsters: Moshling Zoo,No Franchise,DS,2011.0,Misc,Activision,0.4,0.99,0.0,0.22,4.907542579075426,69.38416988416988,3.73,2.0,1.0,1.0,0.0,Teen
2212,Guitar Hero: On Tour Decades,GuitarHero,DS,2008.0,Misc,Activision,0.85,0.58,0.0,0.16,4.907542579075426,69.38416988416988,3.73,0.0,0.0,1.0,0.0,Teen
2213,Guitar Hero 5,GuitarHero,Wii,2009.0,Misc,Activision,0.94,0.49,0.0,0.15,6.0,69.38416988416988,3.81,10.0,44.0,18.0,2.0,Teen
2214,A Collection of Activision Classic Games for the Atari 2600,No Franchise,PS,1998.0,Misc,Activision,0.76,0.52,0.0,0.09,4.907542579075426,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2215,Guitar Hero: Aerosmith,GuitarHero,Wii,2008.0,Misc,Activision,1.04,0.14,0.0,0.1,3.0,69.38416988416988,3.67,5.0,29.0,8.0,4.0,Teen
2216,Guitar Hero: Aerosmith,GuitarHero,X360,2008.0,Misc,Activision,1.0,0.14,0.0,0.1,3.0,69.38416988416988,3.67,5.0,29.0,8.0,4.0,Teen
2217,Kaboom!,No Franchise,2600,1980.0,Misc,Activision,1.07,0.07,0.0,0.01,4.907542579075426,69.38416988416988,3.73,0.0,0.0,4.0,0.0,Teen
2218,Guitar Hero 5,GuitarHero,X360,2009.0,Misc,Activision,0.65,0.37,0.0,0.11,6.0,69.38416988416988,3.81,10.0,44.0,18.0,2.0,Teen
2219,Guitar Hero 5,GuitarHero,PS2,2009.0,Misc,Activision,0.28,0.3,0.0,0.54,6.0,69.38416988416988,3.81,10.0,44.0,18.0,2.0,Teen
2220,Guitar Hero 5,GuitarHero,PS3,2009.0,Misc,Activision,0.53,0.4,0.0,0.17,6.0,69.38416988416988,3.81,10.0,44.0,18.0,2.0,Teen
2221,DJ Hero,No Franchise,X360,2009.0,Misc,Activision,0.56,0.4,0.0,0.11,4.0,69.38416988416988,3.85,6.0,14.0,4.0,2.0,Teen
2222,Guitar Hero: Warriors of Rock,GuitarHero,Wii,2010.0,Misc,Activision,0.48,0.44,0.0,0.09,3.0,73.0,4.08,11.0,21.0,2.0,2.0,Teen
2223,Band Hero,No Franchise,Wii,2009.0,Misc,Activision,0.6,0.3,0.0,0.09,4.0,69.38416988416988,3.52,0.0,14.0,8.0,1.0,Teen
2224,Guitar Hero: Aerosmith,GuitarHero,PS3,2008.0,Misc,Activision,0.73,0.15,0.0,0.11,3.0,69.38416988416988,3.67,5.0,29.0,8.0,4.0,Teen
2225,Guitar Hero: Metallica,GuitarHero,Wii,2009.0,Misc,Activision,0.41,0.43,0.0,0.1,1.0,85.0,4.24,20.0,19.0,6.0,1.0,Teen
2226,Wipeout: In The Zone,Wipeout,X360,2011.0,Misc,Activision,0.87,0.0,0.0,0.05,4.907542579075426,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2227,DJ Hero,No Franchise,PS3,2009.0,Misc,Activision,0.42,0.34,0.0,0.14,4.0,69.38416988416988,3.85,6.0,14.0,4.0,2.0,Teen
2228,Guitar Hero: Warriors of Rock,GuitarHero,X360,2010.0,Misc,Activision,0.47,0.32,0.0,0.08,3.0,73.0,4.08,11.0,21.0,2.0,2.0,Teen
2229,DJ Hero 2,No Franchise,X360,2010.0,Misc,Activision,0.64,0.12,0.0,0.06,5.0,69.38416988416988,4.15,6.0,5.0,1.0,1.0,Teen
2230,Guitar Hero: Warriors of Rock,GuitarHero,PS3,2010.0,Misc,Activision,0.33,0.35,0.0,0.14,3.0,73.0,4.08,11.0,21.0,2.0,2.0,Teen
2231,Guitar Hero Live,GuitarHero,PS4,2015.0,Misc,Activision,0.32,0.35,0.0,0.13,4.907542579075426,69.38416988416988,3.66,26.0,90.0,59.0,10.0,Everyone 10+
2232,Guitar Hero: Metallica,GuitarHero,X360,2009.0,Misc,Activision,0.52,0.21,0.0,0.07,1.0,85.0,4.24,20.0,19.0,6.0,1.0,Teen
2233,Band Hero,No Franchise,X360,2009.0,Misc,Activision,0.51,0.22,0.0,0.07,4.0,69.38416988416988,3.52,0.0,14.0,8.0,1.0,Teen
2234,Guitar Hero: Aerosmith,GuitarHero,PS2,2008.0,Misc,Activision,0.61,0.0,0.0,0.18,3.0,69.38416988416988,3.67,5.0,29.0,8.0,4.0,Teen
2235,DJ Hero,No Franchise,Wii,2009.0,Misc,Activision,0.47,0.23,0.0,0.07,4.0,69.38416988416988,3.85,6.0,14.0,4.0,2.0,Teen
2236,Band Hero,No Franchise,PS3,2009.0,Misc,Activision,0.41,0.24,0.0,0.11,4.0,69.38416988416988,3.52,0.0,14.0,8.0,1.0,Teen
2237,DJ Hero 2,No Franchise,PS3,2010.0,Misc,Activision,0.47,0.19,0.0,0.09,5.0,69.38416988416988,4.15,6.0,5.0,1.0,1.0,Teen
2238,Guitar Hero: Metallica,GuitarHero,PS3,2009.0,Misc,Activision,0.28,0.24,0.0,0.1,1.0,85.0,4.24,20.0,19.0,6.0,1.0,Teen
2239,DJ Hero 2,No Franchise,Wii,2010.0,Misc,Activision,0.49,0.09,0.0,0.04,5.0,69.38416988416988,4.15,6.0,5.0,1.0,1.0,Teen
2240,Wipeout: The Game,Wipeout,DS,2010.0,Misc,Activision,0.58,0.0,0.0,0.04,4.907542579075426,76.0,3.73,1.0,1.0,0.0,0.0,Everyone 10+
2241,Guitar Hero: Smash Hits,GuitarHero,Wii,2009.0,Misc,Activision,0.33,0.21,0.0,0.06,5.0,69.38416988416988,4.0,2.0,7.0,2.0,0.0,Teen
2242,Guitar Hero Live,GuitarHero,XOne,2015.0,Misc,Activision,0.29,0.17,0.0,0.05,4.907542579075426,69.38416988416988,3.66,26.0,90.0,59.0,10.0,Everyone 10+
2243,Activision Anthology,No Franchise,PS2,2002.0,Misc,Activision,0.25,0.19,0.0,0.06,4.907542579075426,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2244,Moshi Monsters: Moshlings Theme Park,No Franchise,DS,2012.0,Misc,Activision,0.03,0.37,0.0,0.05,4.907542579075426,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2245,Band Hero,No Franchise,DS,2009.0,Misc,Activision,0.21,0.19,0.0,0.05,4.0,69.38416988416988,3.52,0.0,14.0,8.0,1.0,Teen
2246,Guitar Hero: Smash Hits,GuitarHero,X360,2009.0,Misc,Activision,0.23,0.15,0.0,0.04,5.0,69.38416988416988,4.0,2.0,7.0,2.0,0.0,Teen
2247,Band Hero,No Franchise,PS2,2009.0,Misc,Activision,0.15,0.06,0.0,0.2,4.0,69.38416988416988,3.52,0.0,14.0,8.0,1.0,Teen
2248,Dancing with the Stars: We Dance!,No Franchise,DS,2008.0,Misc,Activision,0.36,0.0,0.0,0.03,4.907542579075426,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2249,Dancing with the Stars: We Dance!,No Franchise,Wii,2008.0,Misc,Activision,0.36,0.0,0.0,0.03,4.907542579075426,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2250,Guitar Hero On Tour: Modern Hits,GuitarHero,DS,2009.0,Misc,Activision,0.13,0.2,0.0,0.04,4.907542579075426,69.38416988416988,3.73,0.0,3.0,0.0,0.0,Teen
2251,Guitar Hero: Smash Hits,GuitarHero,PS3,2009.0,Misc,Activision,0.2,0.11,0.0,0.05,5.0,69.38416988416988,4.0,2.0,7.0,2.0,0.0,Teen
2252,Guitar Hero: Metallica,GuitarHero,PS2,2009.0,Misc,Activision,0.17,0.13,0.0,0.04,1.0,85.0,4.24,20.0,19.0,6.0,1.0,Teen
2253,Wipeout 2,Wipeout,Wii,2011.0,Misc,Activision,0.31,0.0,0.0,0.02,4.907542579075426,69.38416988416988,3.73,1.0,0.0,0.0,0.0,Everyone 10+
2254,DJ Hero,No Franchise,PS2,2009.0,Misc,Activision,0.1,0.02,0.0,0.2,4.0,69.38416988416988,3.85,6.0,14.0,4.0,2.0,Teen
2255,Shrek's Carnival Craze Party Games,Shrek,Wii,2008.0,Misc,Activision,0.28,0.0,0.0,0.02,4.907542579075426,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2256,A Collection of Classic Games from the Intellivision,No Franchise,PS,1999.0,Misc,Activision,0.17,0.12,0.0,0.02,1.0,69.38416988416988,3.38,0.0,5.0,2.0,1.0,Teen
2257,Squinkies,No Franchise,DS,2011.0,Misc,Activision,0.27,0.02,0.0,0.02,4.907542579075426,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2258,Guitar Hero: Van Halen,GuitarHero,X360,2009.0,Misc,Activision,0.16,0.1,0.0,0.03,5.0,69.38416988416988,3.73,4.0,10.0,7.0,1.0,Teen
2259,Guitar Hero: Van Halen,GuitarHero,Wii,2009.0,Misc,Activision,0.14,0.12,0.0,0.03,5.0,69.38416988416988,3.73,4.0,10.0,7.0,1.0,Teen
2260,Guitar Hero Live,GuitarHero,PS3,2015.0,Misc,Activision,0.09,0.14,0.0,0.05,4.907542579075426,69.38416988416988,3.66,26.0,90.0,59.0,10.0,Everyone 10+
2261,Moshi Monsters: Moshlings Theme Park,No Franchise,3DS,2012.0,Misc,Activision,0.13,0.13,0.0,0.03,4.907542579075426,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2262,Guitar Hero: Van Halen,GuitarHero,PS3,2009.0,Misc,Activision,0.14,0.09,0.0,0.04,5.0,69.38416988416988,3.73,4.0,10.0,7.0,1.0,Teen
2263,Bridge,No Franchise,2600,1980.0,Misc,Activision,0.25,0.02,0.0,0.0,4.907542579075426,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2264,Wipeout 2,Wipeout,X360,2011.0,Misc,Activision,0.25,0.0,0.0,0.02,4.907542579075426,69.38416988416988,3.73,1.0,0.0,0.0,0.0,Everyone 10+
2265,Wipeout 2,Wipeout,DS,2011.0,Misc,Activision,0.25,0.0,0.0,0.02,4.907542579075426,69.38416988416988,3.73,1.0,0.0,0.0,0.0,Everyone 10+
2266,Dancing With The Stars,No Franchise,Wii,2007.0,Misc,Activision,0.22,0.0,0.0,0.02,4.907542579075426,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2267,Shrek's Carnival Craze Party Games,Shrek,DS,2008.0,Misc,Activision,0.22,0.0,0.0,0.02,4.907542579075426,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2268,Guitar Hero Live,GuitarHero,X360,2015.0,Misc,Activision,0.12,0.1,0.0,0.02,4.907542579075426,69.38416988416988,3.66,26.0,90.0,59.0,10.0,Everyone 10+
2269,World Series of Poker 2008: Battle for the Bracelets,WorldSeriesOfPoker,PS2,2007.0,Misc,Activision,0.11,0.09,0.0,0.03,4.907542579075426,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2270,Wipeout 2,Wipeout,3DS,2011.0,Misc,Activision,0.22,0.0,0.0,0.01,4.907542579075426,69.38416988416988,3.73,1.0,0.0,0.0,0.0,Everyone 10+
2271,Guitar Hero: Smash Hits,GuitarHero,PS2,2009.0,Misc,Activision,0.11,0.01,0.0,0.1,5.0,69.38416988416988,4.0,2.0,7.0,2.0,0.0,Teen
2272,Barbie Fashion Show: An Eye for Style,Barbie,DS,2008.0,Misc,Activision,0.19,0.0,0.0,0.02,4.907542579075426,69.38416988416988,3.73,0.0,2.0,0.0,0.0,Teen
2273,Cabela's Adventure Camp,Cabelas,Wii,2011.0,Misc,Activision,0.15,0.02,0.0,0.01,4.907542579075426,69.38416988416988,3.73,1.0,0.0,0.0,0.0,Teen
2274,Guitar Hero Live,GuitarHero,WiiU,2015.0,Misc,Activision,0.12,0.04,0.0,0.02,4.907542579075426,69.38416988416988,3.66,26.0,90.0,59.0,10.0,Everyone 10+
2275,Dancing With The Stars,No Franchise,PS2,2007.0,Misc,Activision,0.08,0.06,0.0,0.02,4.907542579075426,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2276,World Series of Poker: Tournament of Champions 2007 Edition,WorldSeriesOfPoker,X360,2006.0,Misc,Activision,0.15,0.0,0.0,0.01,4.907542579075426,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2277,Arcade Zone,No Franchise,Wii,2009.0,Misc,Activision,0.14,0.0,0.0,0.01,4.907542579075426,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2278,Block Party,No Franchise,Wii,2008.0,Misc,Activision,0.14,0.0,0.0,0.01,4.907542579075426,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2279,Dreamworks 2-in-1 Party Pack,No Franchise,DS,2010.0,Misc,Activision,0.14,0.0,0.0,0.01,1.0,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Adults Only
2280,Shrek 2 and Shark Tale 2-in-1 Pack,Shrek,GBA,2005.0,Misc,Activision,0.1,0.04,0.0,0.0,4.907542579075426,63.0,3.99,53.0,97.0,27.0,9.0,Teen
2281,Zoobles! Spring to Life!,No Franchise,DS,2011.0,Misc,Activision,0.1,0.02,0.0,0.01,4.907542579075426,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2282,Science Papa,No Franchise,Wii,2009.0,Misc,Activision,0.12,0.01,0.0,0.01,4.907542579075426,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2283,Wipeout 2,Wipeout,PS3,2011.0,Misc,Activision,0.11,0.0,0.0,0.01,4.907542579075426,69.38416988416988,3.73,1.0,0.0,0.0,0.0,Everyone 10+
2284,Cabela's Adventure Camp,Cabelas,PS3,2011.0,Misc,Activision,0.06,0.03,0.0,0.02,4.907542579075426,69.38416988416988,3.73,1.0,0.0,0.0,0.0,Teen
2285,Science Papa,No Franchise,DS,2009.0,Misc,Activision,0.09,0.01,0.0,0.01,4.907542579075426,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
2286,World Series of Poker: Tournament of Champions 2007 Edition,WorldSeriesOfPoker,PSP,2006.0,Misc,Activision,0.1,0.0,0.0,0.01,4.907542579075426,69.38416988416988,3.73,0.0,0.0,0.0,0.0,Teen
